Average,,,,,
0.0691122,-0.0104865,-0.0122872,7026.8219,6742.5395,105995.2081
0.0641753,-0.00993238,-0.0119936,7046.8221,6762.5397,105858.0527
0.0664218,-0.0104348,-0.0121204,7066.8228,6782.5404,106094.2439
0.0649733,-0.00998319,-0.0121234,7086.8228,6802.5404,106034.4439
0.0654055,-0.0101581,-0.0120362,7106.8224,6822.54,105985.479
0.0649985,-0.0101174,-0.0119594,7126.822,6842.5396,106002.0065
0.0646229,-0.0100413,-0.012025,7146.8218,6862.5394,105876.7983
0.0666906,-0.0103455,-0.0121218,7166.8227,6882.5403,105860.3392
0.0663462,-0.0102909,-0.0121562,7186.8226,6902.5402,106047.5302
0.0645187,-0.00991568,-0.0119827,7206.8217,6922.5393,105978.8622
0.0679502,-0.0106041,-0.012159,7226.8225,6942.5401,105988.3285
0.0646737,-0.0101316,-0.0118871,7246.8224,6962.54,106059.2054
0.0693193,-0.0107752,-0.0122638,7266.8227,6982.5403,105878.3614
0.0661181,-0.0104177,-0.0120006,7286.8215,7002.5391,105906.0845
0.0679083,-0.0104936,-0.0120868,7306.8223,7022.5399,105893.4518
0.0675869,-0.0104778,-0.0120801,7326.8215,7042.5391,105900.8606
0.0672601,-0.0104312,-0.012065,7346.822,7062.5396,105901.35
0.0668266,-0.0104364,-0.0120835,7366.8222,7082.5398,105996.4431
0.0672144,-0.0102874,-0.0120298,7386.8215,7102.5391,105949.1323
0.0666758,-0.0101971,-0.0120177,7406.8223,7122.5399,106125.4954
0.0686621,-0.0104903,-0.0121427,7426.8227,7142.5403,105911.8891
0.067849,-0.0106711,-0.011905,7446.8222,7162.5398,105875.8448
0.06728,-0.0105355,-0.0121017,7466.8223,7182.5399,105900.0591
0.0668552,-0.0104531,-0.011839,7486.8223,7202.5399,106014.8011
0.0689928,-0.010826,-0.0120427,7506.8221,7222.5397,105918.5158
0.0683037,-0.0105844,-0.0120215,7526.8221,7242.5397,105973.3236
0.0651884,-0.0102573,-0.011884,7546.8228,7262.5404,105927.3622
0.0670662,-0.0103902,-0.0120306,7566.8225,7282.5401,106073.1894
0.0644585,-0.0100325,-0.011732,7586.8222,7302.5398,105999.3852
0.0664938,-0.0103831,-0.0119394,7606.8225,7322.5401,105948.9657
0.0686126,-0.0108083,-0.0120237,7626.8226,7342.5402,106050.3372
0.0651841,-0.0103089,-0.0115864,7646.8219,7362.5395,106022.5505
0.0697607,-0.0109657,-0.0120773,7666.822,7382.5396,105924.8634
0.0664727,-0.0105618,-0.0118632,7686.8215,7402.5391,106068.6203
0.0700247,-0.0108461,-0.0120977,7706.8225,7422.5401,105855.6214
0.0677338,-0.0107701,-0.0119553,7726.8223,7442.5399,106080.4146
0.0660927,-0.0102823,-0.0117574,7746.8228,7462.5404,105982.8953
0.0689614,-0.0109454,-0.0120172,7766.822,7482.5396,105982.0512
0.0656268,-0.010404,-0.0117772,7786.8224,7502.54,106043.43
0.0701433,-0.011051,-0.0120342,7806.8218,7522.5394,105860.8324
0.066879,-0.0106583,-0.0117349,7826.8219,7542.5395,106078.1047
0.0698655,-0.0108379,-0.0120157,7846.8224,7562.54,105885.0028
0.0681427,-0.0108753,-0.0118815,7866.8224,7582.54,106067.5164
0.0659685,-0.0103156,-0.0117555,7886.8224,7602.54,105978.1763
0.0693779,-0.0109939,-0.011875,7906.8225,7622.5401,105981.052
0.066006,-0.0104714,-0.0116913,7926.8221,7642.5397,106044.6745
0.0704776,-0.011118,-0.0119712,7946.8217,7662.5393,105857.0969
0.0672144,-0.0107377,-0.0117406,7966.8226,7682.5402,105906.7486
0.069049,-0.0108801,-0.0117702,7986.8222,7702.5398,105880.0571
0.0685654,-0.0108197,-0.0118613,8006.8222,7722.5398,105959.0629
0.0660107,-0.01039,-0.0117234,8026.822,7742.5396,105977.446
0.0697849,-0.0108898,-0.0118438,8046.8224,7762.54,106103.8606
0.0696495,-0.010792,-0.0117957,8066.8224,7782.54,105880.842
0.0667813,-0.0105118,-0.0116049,8086.8226,7802.5402,106071.6798
0.0709261,-0.0111442,-0.0118623,8106.8221,7822.5397,105961.7425
0.0678212,-0.0105571,-0.0117663,8126.8221,7842.5397,105951.1715
0.0695494,-0.0107927,-0.0118267,8146.8224,7862.54,106008.8798
0.0665315,-0.0106205,-0.0115602,8166.8225,7882.5401,106057.2793
0.0709646,-0.0111503,-0.0118199,8186.8221,7902.5397,105870.1031
0.0677195,-0.0108067,-0.0117174,8206.8222,7922.5398,106079.2117
0.0691239,-0.0107443,-0.011698,8226.8224,7942.54,105890.9378
0.0688825,-0.01102,-0.0117711,8246.8218,7962.5394,106065.8248
0.0654392,-0.0104214,-0.0114997,8266.8227,7982.5403,105979.4353
0.0700051,-0.0111492,-0.0117868,8286.8223,8002.5399,105974.0271
0.0666596,-0.0106444,-0.0115773,8306.8219,8022.5395,106037.3684
0.0710892,-0.0111665,-0.0118572,8326.8218,8042.5394,105966.8652
0.0695998,-0.0108678,-0.0118376,8346.8219,8062.5395,105928.8148
0.0698654,-0.0109676,-0.0117901,8366.8222,8082.5398,105938.237
0.0693911,-0.0109386,-0.0118036,8386.8223,8102.5399,105899.8733
0.0688746,-0.0108964,-0.0117388,8406.8223,8122.5399,105874.7054
0.0683802,-0.0108225,-0.0116756,8426.8224,8142.54,105954.1736
0.0688615,-0.010764,-0.0116151,8446.8223,8162.5399,105912.2781
0.0669042,-0.0107202,-0.0116212,8466.8215,8182.5391,105867.5025
0.0687795,-0.0109146,-0.0116885,8486.8219,8202.5395,105842.2981
0.0682494,-0.0108667,-0.0117111,8506.822,8222.5396,106076.0282
0.0684524,-0.0106987,-0.0116254,8526.8217,8242.5393,105925.1971
0.0694006,-0.0111136,-0.0116312,8546.8219,8262.5395,105968.7776
0.0670279,-0.0106117,-0.011513,8566.8223,8282.5399,106103.2457
0.0687149,-0.0107794,-0.0116026,8586.822,8302.5396,105949.5969
0.0697839,-0.011203,-0.0116581,8606.8224,8322.54,106028.8574
0.0663215,-0.0106314,-0.0114292,8626.8223,8342.5399,105940.9248
0.0682226,-0.0109371,-0.011586,8646.822,8362.5396,105957.7306
0.0701278,-0.0113016,-0.0116227,8666.8226,8382.5402,106041.3775
0.0666645,-0.0106967,-0.0114485,8686.8223,8402.5399,106015.0337
0.0710314,-0.0113786,-0.0116217,8706.8226,8422.5402,105900.391
0.0676642,-0.0108973,-0.0114719,8726.8222,8442.5398,106046.1234
0.07177,-0.0112966,-0.0117389,8746.8219,8462.5395,105968.3193
0.0688064,-0.0108503,-0.0115448,8766.822,8482.5396,105928.0776
0.0680371,-0.0109628,-0.0114138,8786.8217,8502.5393,106061.0254
0.072007,-0.0113462,-0.0116541,8806.8223,8522.5399,105894.3577
0.0689537,-0.0111309,-0.0115102,8826.8215,8542.5391,105985.4955
0.0707319,-0.0114468,-0.0115413,8846.8216,8562.5392,106058.1746
0.0672455,-0.0108595,-0.0113856,8866.8222,8582.5398,106006.5277
0.0715814,-0.0113897,-0.0116704,8886.8227,8602.5403,105931.8043
0.0684306,-0.0110779,-0.0115019,8906.8218,8622.5394,105947.9425
0.0707257,-0.0112424,-0.0115292,8926.8221,8642.5397,105898.4152
0.070274,-0.0111525,-0.0113546,8946.8227,8662.5403,106029.8261
0.0671066,-0.0106609,-0.0113585,8966.822,8682.5396,105949.7487
0.0691562,-0.0110123,-0.0114294,8986.8223,8702.5399,105933.6946
0.068634,-0.010913,-0.0114509,9006.8219,8722.5395,105914.5862
0.0703848,-0.0110673,-0.0114983,9026.822,8742.5396,105904.9778
0.0700146,-0.0110752,-0.0115548,9046.822,8762.5396,105878.1175
0.0694724,-0.0110106,-0.011504,9066.8218,8782.5394,106038.4899
0.0675281,-0.0105925,-0.0114134,9086.8218,8802.5394,105957.4981
0.0706265,-0.0113368,-0.011358,9106.8222,8822.5398,106034.5115
0.0671115,-0.0107281,-0.0112226,9126.8217,8842.5393,106010.7231
0.0715841,-0.0114619,-0.0115727,9146.8227,8862.5403,105896.1647
0.0681885,-0.0109828,-0.0113303,9166.8228,8882.5404,106048.8362
0.0724661,-0.0114681,-0.0115115,9186.8225,8902.5401,105968.017
0.0700726,-0.0110682,-0.0113714,9206.8221,8922.5397,105949.4755
0.0710999,-0.0112818,-0.0114727,9226.822,8942.5396,106107.4774
0.0729803,-0.0116349,-0.0115296,9246.8227,8962.5403,106102.3269
0.0680528,-0.0109321,-0.0112861,9266.8228,8982.5404,105941.1808
0.0689688,-0.0112335,-0.0112206,9286.822,9002.5396,106056.4676
0.0709811,-0.0113586,-0.0115751,9306.822,9022.5396,106022.26
0.0702813,-0.011313,-0.0114188,9326.8224,9042.54,105878.4318
0.0691909,-0.0113989,-0.0113647,9346.8217,9062.5393,106072.8634
0.0709515,-0.0114008,-0.0114194,9366.8221,9082.5397,105887.1148
0.0701528,-0.0115368,-0.0113604,9386.8216,9102.5392,105863.6388
0.0694131,-0.0114116,-0.0114855,9406.8223,9122.5399,106095.9689
0.0709769,-0.0114412,-0.0113654,9426.8225,9142.5401,105872.7809
0.0703055,-0.0116676,-0.0114201,9446.8225,9162.5401,105957.2822
0.0692445,-0.0112686,-0.0112852,9466.8226,9182.5402,105906.7812
0.0686474,-0.0114363,-0.0113212,9486.8222,9202.5398,105873.3891
0.0703844,-0.0115658,-0.011345,9506.822,9222.5396,106050.3296
0.066989,-0.0111004,-0.0111642,9526.822,9242.5396,105937.9446
0.0713478,-0.0117999,-0.011449,9546.8227,9262.5403,105890.8406
0.070636,-0.0116643,-0.0113832,9566.8222,9282.5398,106073.9955
0.0672461,-0.0111629,-0.0111745,9586.8227,9302.5403,105961.9258
0.0715292,-0.0118592,-0.0114726,9606.8226,9322.5402,105969.3493
0.0681951,-0.0113336,-0.0112351,9626.8221,9342.5397,105995.3523
0.0692664,-0.0113409,-0.0112574,9646.8227,9362.5403,105898.454
0.0693132,-0.0115702,-0.011276,9666.8226,9382.5402,105975.2862
0.0710681,-0.0118859,-0.011352,9686.8225,9402.5401,106092.9885
0.0728027,-0.0120408,-0.0114333,9706.8227,9422.5403,105966.7636
0.0706839,-0.0115412,-0.0114205,9726.822,9442.5396,105930.1781
0.0712256,-0.0116352,-0.0114285,9746.8224,9462.54,105900.6516
0.0706465,-0.0115972,-0.0115023,9766.8221,9482.5397,105868.085
0.0700434,-0.0115392,-0.0113338,9786.8222,9502.5398,105887.1985
0.0694716,-0.0114963,-0.0112728,9806.8221,9522.5397,105918.7232
0.070943,-0.0116245,-0.0113796,9826.822,9542.5396,105970.9649
0.0677825,-0.0112937,-0.0110964,9846.8226,9562.5402,105901.3172
0.0695764,-0.0116236,-0.0113055,9866.8218,9582.5394,105975.738
0.0713373,-0.0119367,-0.0113462,9886.822,9602.5396,105960.3772
0.0678533,-0.0113325,-0.0111257,9906.8221,9622.5397,106077.0855
0.067934,-0.0112178,-0.0111468,9926.8226,9642.5402,105975.9698
0.0714416,-0.0119215,-0.0114102,9946.8217,9662.5393,105972.3329
0.0680167,-0.0113622,-0.0111732,9966.8224,9682.54,106086.5576
0.0679557,-0.0112361,-0.0110947,9986.8226,9702.5402,105990.1443
0.0715789,-0.0119245,-0.0113997,10006.8217,9722.5393,105979.4316
0.0681407,-0.0113881,-0.0111735,10026.8223,9742.5399,105847.6415
0.0698918,-0.0117591,-0.0112197,10046.8219,9762.5395,106104.3948
0.0713573,-0.0116688,-0.0113402,10066.822,9782.5396,105881.0476
0.0706703,-0.0118457,-0.0112514,10086.8217,9802.5393,105962.701
0.0695131,-0.0114574,-0.0113178,10106.8218,9822.5394,105903.6165
0.0691666,-0.0114854,-0.0112048,10126.823,9842.5406,105961.4695
0.0687426,-0.0114591,-0.0111408,10146.8218,9862.5394,106049.5728
0.0681047,-0.0113035,-0.0111615,10166.8219,9882.5395,106010.9229
0.0722491,-0.011961,-0.0113388,10186.8217,9902.5393,105963.7294
0.0688606,-0.0115241,-0.0111785,10206.8227,9922.5403,106048.4924
0.0681916,-0.0113661,-0.0111546,10226.8222,9942.5398,106025.8965
0.0722955,-0.0120099,-0.0113029,10246.8221,9962.5397,105965.8078
0.068956,-0.0115222,-0.0111676,10266.8223,9982.5399,105891.2441
0.0682594,-0.0113649,-0.0112701,10286.8223,10002.5399,106047.8868
0.0725283,-0.0119177,-0.0113513,10306.8225,10022.5401,105994.0296
0.0717584,-0.0118072,-0.0112228,10326.8223,10042.5399,105911.1201
0.0685367,-0.0114687,-0.0111166,10346.8223,10062.5399,106049.0522
0.072608,-0.011937,-0.0113559,10366.8222,10082.5398,105959.3353
0.0706289,-0.0115521,-0.0112577,10386.8219,10102.5395,106117.0199
0.0722763,-0.0117697,-0.011349,10406.8227,10122.5403,105906.2482
0.0703892,-0.0117673,-0.0112398,10426.8225,10142.5401,106051.3828
0.0680234,-0.0112414,-0.0109894,10446.8219,10162.5395,105956.1732
0.0710853,-0.0119174,-0.0112301,10466.8226,10182.5402,106024.4049
0.0675719,-0.0113019,-0.0109704,10486.8224,10202.54,105940.3672
0.0693275,-0.011578,-0.0111159,10506.8226,10222.5402,106053.0946
0.0714154,-0.0116781,-0.0112598,10526.8217,10242.5393,105869.6369
0.0700304,-0.0117758,-0.0111419,10546.8218,10262.5394,105933.4651
0.071414,-0.0117649,-0.0112211,10566.8221,10282.5397,105904.1767
0.0708603,-0.0117801,-0.0111977,10586.8218,10302.5394,105863.7829
0.0701996,-0.0116639,-0.0111515,10606.8221,10322.5397,105954.5326
0.0695518,-0.0115741,-0.011207,10626.8219,10342.5395,105970.1381
0.0688469,-0.011452,-0.0110478,10646.8221,10362.5397,105896.0226
0.0706263,-0.0117797,-0.0111732,10666.8221,10382.5397,106044.2715
0.0674376,-0.0111967,-0.0110064,10686.8227,10402.5403,105948.9467
0.071259,-0.011904,-0.0112297,10706.8224,10422.54,105976.0892
0.0679075,-0.011318,-0.0109481,10726.8224,10442.54,105967.227
0.0717155,-0.0117327,-0.0111959,10746.8223,10462.5399,105889.5375
0.068601,-0.0115246,-0.0110749,10766.8225,10482.5401,105909.5679
0.0703069,-0.011708,-0.011081,10786.8224,10502.54,105954.8446
0.0697266,-0.0116044,-0.0111573,10806.8219,10522.5395,105992.2527
0.0692185,-0.0115427,-0.0111388,10826.8217,10542.5393,106007.7351
0.0687061,-0.0114297,-0.011048,10846.8225,10562.5401,106005.9675
0.0681561,-0.0113512,-0.0109466,10866.8223,10582.5399,105982.3359
0.0693915,-0.0114154,-0.0110911,10886.8227,10602.5403,105900.752
0.0694335,-0.0116184,-0.011078,10906.8219,10622.5395,105910.5226
0.0710943,-0.0116744,-0.0111718,10926.8225,10642.5401,105893.8932
0.0682295,-0.0114069,-0.0110329,10951.2063,10666.9239,106081.9831
0.0713931,-0.0117835,-0.0111574,11071.2065,10786.9241,105949.0832
0.0718036,-0.0118514,-0.0112182,11191.2064,10906.924,105898.5166
0.0699591,-0.011782,-0.0110835,11311.2055,11026.9231,105969.5566
0.0702388,-0.0116115,-0.0110537,11431.206,11146.9236,105922.0577
0.0700248,-0.0118181,-0.0111634,11551.2058,11266.9234,106076.1687
0.0703114,-0.0117752,-0.0110459,11671.2055,11386.9231,105977.4964
0.0727996,-0.0122215,-0.0112641,11791.2057,11506.9233,106119.8864
0.0691591,-0.0115772,-0.0110376,11911.2058,11626.9234,105949.2915
0.0710448,-0.0116869,-0.0111533,12031.2059,11746.9235,105905.5654
0.073118,-0.0120206,-0.0110306,12151.206,11866.9236,105959.5676
0.0700435,-0.0115078,-0.0109663,12271.2065,11986.9241,105934.7568
0.069197,-0.0113289,-0.0109671,12391.2059,12106.9235,105997.0631
0.0698459,-0.0115825,-0.010946,12511.2066,12226.9242,106001.0387
0.069011,-0.0115543,-0.0107952,12631.2062,12346.9238,106021.8136
0.073424,-0.012167,-0.0110955,12751.2059,12466.9235,105940.2439
0.0687744,-0.0115163,-0.0107288,12871.2052,12586.9228,106028.8043
0.071416,-0.0116715,-0.0109536,12991.2057,12706.9233,106101.4082
0.0720773,-0.0118364,-0.010903,13111.2054,12826.923,106093.6236
0.0723846,-0.0120953,-0.0110453,13231.2064,12946.924,105975.0577
0.0698038,-0.0116385,-0.0107963,13351.2058,13066.9234,105979.2224
0.072375,-0.011867,-0.0109768,13471.2058,13186.9234,105913.2024
0.0728797,-0.0120854,-0.0110294,13591.2062,13306.9238,106127.6261
0.0696777,-0.0114627,-0.0107138,13711.206,13426.9236,105993.3489
0.0693512,-0.0115003,-0.0106985,13831.2058,13546.9234,105947.1455
0.0686281,-0.0114492,-0.0106775,13951.206,13666.9236,106006.7312
0.0684372,-0.0113958,-0.0106622,14071.2063,13786.9239,105965.2548
0.0704946,-0.0118626,-0.0107946,14191.2063,13906.9239,105963.9987
0.0702416,-0.0118195,-0.0107543,14311.2058,14026.9234,105948.6754
0.0689532,-0.0116406,-0.0106108,14431.206,14146.9236,106027.6843
0.0700411,-0.011808,-0.0107872,14551.2058,14266.9234,105984.6246
0.0722082,-0.0120076,-0.0108225,14671.2062,14386.9238,105929.2084
0.0722907,-0.0118468,-0.0109429,14791.2057,14506.9233,105918.3435
0.0696565,-0.0117583,-0.0107222,14911.206,14626.9236,105863.8125
0.0719905,-0.0119627,-0.0109923,15031.2061,14746.9237,106057.3749
0.0717581,-0.0121216,-0.0108198,15151.2059,14866.9235,106043.3263
0.0691369,-0.01156,-0.0107491,15271.2064,14986.924,105935.5774
0.0708271,-0.0116667,-0.0107414,15391.2063,15106.9239,105936.6624
0.0706341,-0.0118017,-0.0107587,15511.2062,15226.9238,105969.1907
0.0702193,-0.0118238,-0.0107494,15631.2059,15346.9235,105962.318
0.0699483,-0.0117608,-0.0107027,15751.2064,15466.924,105893.2427
0.073898,-0.0122826,-0.01089,15871.206,15586.9236,105864.8924
0.0726488,-0.012216,-0.0108165,15991.2055,15706.9231,106032.7425
0.0736321,-0.0122339,-0.0108499,16111.2061,15826.9237,105872.5394
0.0737216,-0.0121591,-0.0109165,16231.2065,15946.9241,105875.6409
0.0734336,-0.0122447,-0.0108075,16351.206,16066.9236,105957.7487
0.0725053,-0.0119135,-0.010788,16471.2055,16186.9231,105849.1552
0.0689075,-0.0115163,-0.0104901,16591.2053,16306.9229,106020.0684
0.0711095,-0.0118007,-0.0107038,16711.2061,16426.9237,105933.3003
0.070954,-0.0118977,-0.0106302,16831.2063,16546.9239,106101.3689
0.0706774,-0.0117198,-0.0106738,16951.2054,16666.923,105964.316
0.0688795,-0.0113806,-0.0104983,17071.2062,16786.9238,105930.3697
0.0719677,-0.0120913,-0.0107076,17191.2062,16906.9238,105937.4262
0.0711814,-0.0118007,-0.0106724,17311.2055,17026.9231,105911.7993
0.0732883,-0.0120774,-0.0107436,17431.2058,17146.9234,105942.0649
0.0706991,-0.0116708,-0.0106347,17551.2067,17266.9243,105960.2528
0.0702155,-0.0116674,-0.0105882,17671.2059,17386.9235,106075.1913
0.0716952,-0.0117416,-0.0106599,17791.2056,17506.9232,105881.338
0.071462,-0.0119091,-0.0106587,17911.206,17626.9236,106065.1264
0.0701516,-0.0117742,-0.0105734,18031.2058,17746.9234,106102.8552
0.071423,-0.0117698,-0.0106905,18151.206,17866.9236,106049.112
0.0700209,-0.0117102,-0.0105238,18271.2066,17986.9242,106052.7393
0.0720662,-0.0117056,-0.0107104,18391.2064,18106.924,105927.807
0.0709985,-0.0117455,-0.0106203,18511.2056,18226.9232,105866.5268
0.0686859,-0.011484,-0.0104498,18631.2059,18346.9235,106051.4668
0.0681592,-0.0113682,-0.0104347,18751.2061,18466.9237,105894.1335
0.0713335,-0.0116483,-0.0104849,18871.2056,18586.9232,105908.8563
0.0693514,-0.0115484,-0.0106348,18991.2062,18706.9238,105889.7898
0.0687519,-0.0114998,-0.010492,19111.2057,18826.9233,105938.4593
0.0727947,-0.0121155,-0.0106367,19231.2062,18946.9238,105944.8098
0.0690271,-0.0115206,-0.010426,19351.2059,19066.9235,105984.3331
0.0702458,-0.0118044,-0.0105838,19471.206,19186.9236,106083.0059
0.068738,-0.0114994,-0.0105124,19591.2056,19306.9232,105961.4416
0.0700685,-0.0117039,-0.0105737,19711.2053,19426.9229,106015.9787
0.0736442,-0.0120698,-0.0107767,19831.2057,19546.9233,105850.3484
0.0700718,-0.0117583,-0.0105809,19951.206,19666.9236,105959.5775
0.0732968,-0.0121315,-0.0106643,20071.2058,19786.9234,105935.8364
0.0699164,-0.0116453,-0.0105073,20191.2064,19906.924,105927.0298
0.069178,-0.0117092,-0.0105196,20311.2058,20026.9234,106028.1101
0.0700689,-0.0118696,-0.010468,20431.2065,20146.9241,105864.8133
0.0737033,-0.012259,-0.0107146,20551.206,20266.9236,105892.7453
0.0720324,-0.0121716,-0.0106806,20671.2061,20386.9237,105858.738
0.0704285,-0.0118563,-0.0105655,20791.2061,20506.9237,106008.8865
0.0733032,-0.012291,-0.0106959,20911.206,20626.9236,106036.7473
0.0715287,-0.0119887,-0.0106966,21031.2057,20746.9233,105933.5386
0.0722772,-0.0119312,-0.0106251,21151.2059,20866.9235,105890.5299
0.0706883,-0.0117074,-0.01053,21271.2063,20986.9239,105933.4363
0.069527,-0.0117012,-0.0105011,21391.2054,21106.923,105917.1567
0.0708269,-0.0116553,-0.0105762,21511.2062,21226.9238,105866.6506
0.0723207,-0.0121438,-0.0107161,21631.2062,21346.9238,105989.1639
